month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2016-11	6.38	0.22	
2016-12	5.83	0.11	
2017-01	5.61	0.06	
2017-02	5.8	0.09	
2017-03	6.17	0.16	
2017-04	6.74	0.25	
2017-05	5.95	0.1	
2017-06	5.57	0.03	
2017-07	6.97	0.28	
2017-08	9.69	0.76	
2017-09	11.82	1.12	
2017-10	10.29	0.83	
2017-11	8.36	0.48	
2017-12	7.31	0.3	
2018-01	8.41	0.5	
2018-02	6.83	0.22	
2018-03	6.78	0.21	
2018-04	6.51	0.17	
2018-05	5.9	0.06	
2018-06	4.84	-0.12	
2018-07	4.2	-0.23	
2018-08	4.34	-0.21	
2018-09	4.34	-0.2	
2018-10	3.63	-0.33	
2018-11	3.58	-0.34	
2018-12	3.38	-0.37	
2019-01	3.37	-0.37	
2019-02	3.4	-0.36	
2019-03	4.13	-0.22	
2019-04	4.71	-0.1	
2019-05	3.91	-0.25	
2019-06	3.93	-0.24	
2019-07	3.87	-0.25	
2019-08	3.93	-0.23	
2019-09	4.16	-0.18	
2019-10	3.8	-0.25	
2019-11	3.73	-0.26	
2019-12	4.04	-0.19	
2020-01	4.3	-0.13	
2020-02	3.73	-0.24	
2020-03	3.48	-0.29	
2020-04	3.27	-0.33	
2020-05	3.32	-0.32	
2020-06	3.52	-0.28	
2020-07	5.15	0.05	
2020-08	5.21	0.07	
2020-09	4.7	-0.04	
2020-10	4.63	-0.05	
2020-11	6.39	0.3	
2020-12	6.83	0.39	
2021-01	6.03	0.22	
2021-02	7.52	0.51	
2021-03	8.7	0.73	
2021-04	9.1	0.79	
2021-05	11.57	1.25	
2021-06	10.55	1.02	
2021-07	10.82	1.05	
2021-08	12.41	1.32	
2021-09	15.27	1.79	
2021-10	11.1	1	
2021-11	9.06	0.62	
2021-12	9.42	0.66	
2022-01	9.92	0.73	
2022-02	11.09	0.91	
2022-03	11.76	1	
2022-04	9.9	0.66	
2022-05	8.89	0.47	
2022-06	9.06	0.49	
2022-07	8.19	0.33	
2022-08	8.69	0.4	
2022-09	8.5	0.36	
2022-10	7.85	0.24	
2022-11	8.52	0.34	
2022-12	9.54	0.49	
2023-01	10.33	0.59	
2023-02	11.35	0.73	
2023-03	11.17	0.68	
2023-04	12.06	0.8	
2023-05	10.87	0.61	
2023-06	10.89	0.6	
2023-07	11.34	0.65	
2023-08	12.38	0.79	
2023-09	12.98	0.86	
2023-10	11.91	0.7	
2023-11	11.16	0.58	
2023-12	9.83	0.38	
2024-01	9.54	0.33	
2024-02	9.46	0.31	
2024-03	10.71	0.47	
2024-04	12.32	0.68	
2024-05	12.49	0.68	
2024-06	12.08	0.61	
2024-07	11.28	0.5	
2024-08	10.11	0.34	
2024-09	10.62	0.39	
2024-10	12.87	0.67	
2024-11	12.8	0.65	
2024-12	12.46	0.59	
2025-01	13.68	0.73	
