month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2021-06	15.93	0.83	
2021-07	19.6	1.21	
2021-08	21.9	1.43	
2021-09	22.85	1.48	
2021-10	22.83	1.43	
2021-11	20.83	1.18	
2021-12	25.17	1.58	
2022-01	24.98	1.51	
2022-02	27.36	1.69	
2022-03	25.9	1.49	
2022-04	20.86	0.98	
2022-05	21.55	1.01	
2022-06	24.81	1.27	
2022-07	27.34	1.45	
2022-08	25.72	1.27	
2022-09	24.52	1.12	
2022-10	22.56	0.92	
2022-11	24.44	1.05	
2022-12	21.86	0.81	
2023-01	21.73	0.77	
2023-02	22.57	0.81	
2023-03	21.1	0.67	
2023-04	19.42	0.52	
2023-05	19.46	0.51	
2023-06	19.47	0.5	
2023-07	19.55	0.49	
2023-08	19.93	0.51	
2023-09	20.42	0.55	
2023-10	19.21	0.46	
2023-11	20.57	0.55	
2023-12	21.14	0.58	
2024-01	22.85	0.69	
2024-02	22.82	0.68	
2024-03	26.1	0.9	
2024-04	26.82	0.94	
2024-05	24.82	0.78	
2024-06	22.36	0.59	
2024-07	21.42	0.51	
2024-08	20.35	0.42	
2024-09	21.97	0.52	
2024-10	24.96	0.71	
2024-11	26.45	0.8	
2024-12	25.05	0.69	
2025-01	26.55	0.77	
