month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2023-02	5.63	0.2	
2023-03	5.77	0.22	
2023-04	5.92	0.25	
2023-05	6.17	0.29	
2023-06	6.34	0.32	
2023-07	6.67	0.38	
2023-08	6.79	0.4	
2023-09	6.75	0.39	
2023-10	6.43	0.32	
2023-11	6.99	0.43	
2023-12	6.81	0.38	
2024-01	6.18	0.25	
2024-02	6.37	0.28	
2024-03	6.83	0.37	
2024-04	7.99	0.59	
2024-05	8.36	0.65	
2024-06	8.29	0.62	
2024-07	7.98	0.55	
2024-08	7.72	0.49	
2024-09	8.65	0.66	
2024-10	8.6	0.64	
2024-11	8.19	0.55	
2024-12	8.65	0.63	
2025-01	8.67	0.63	
2025-02	8.57	0.6	
