month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2011-10	3.15	0.41	
2011-11	3.1	0.37	
2011-12	2.43	0.07	
2012-01	2.14	-0.07	
2012-02	2.44	0.06	
2012-03	2.67	0.15	
2012-04	2.47	0.06	
2012-05	2.35	0	
2012-06	2.07	-0.12	
2012-07	1.77	-0.25	
2012-08	1.99	-0.16	
2012-09	1.82	-0.24	
2012-10	1.83	-0.23	
2012-11	1.66	-0.31	
2012-12	1.6	-0.34	
2013-01	1.76	-0.27	
2013-02	1.83	-0.25	
2013-03	2.08	-0.15	
2013-04	1.89	-0.23	
2013-05	2.05	-0.17	
2013-06	1.97	-0.2	
2013-07	1.81	-0.27	
2013-08	2.08	-0.17	
2013-09	2.54	0.01	
2013-10	2.32	-0.09	
2013-11	2.1	-0.18	
2013-12	2.29	-0.11	
2014-01	2.15	-0.17	
2014-02	2.41	-0.08	
2014-03	2.61	-0.01	
2014-04	2.6	-0.02	
2014-05	2.41	-0.1	
2014-06	2.4	-0.1	
2014-07	2.46	-0.09	
2014-08	2.49	-0.08	
2014-09	2.49	-0.09	
2014-10	2.49	-0.09	
2014-11	3.23	0.16	
2014-12	9.13	2.19	
2015-01	8.64	1.95	
2015-02	8.31	1.77	
2015-03	9.23	2	
2015-04	11.18	2.5	
2015-05	11.51	2.5	
2015-06	14.21	3.15	
2015-07	12.66	2.6	
2015-08	7.92	1.21	
2015-09	5.35	0.49	
2015-10	6.44	0.77	
2015-11	9.54	1.57	
2015-12	10.32	1.72	
2016-01	8.2	1.13	
2016-02	6.96	0.79	
2016-03	6.68	0.7	
2016-04	6.93	0.75	
2016-05	6.21	0.57	
2016-06	6.7	0.68	
2016-07	6.93	0.72	
2016-08	6.56	0.62	
2016-09	6.17	0.51	
2016-10	6.23	0.51	
2016-11	6.58	0.57	
2016-12	6.17	0.46	
2017-01	6.04	0.41	
2017-02	6.15	0.43	
2017-03	6.02	0.38	
2017-04	5.92	0.34	
2017-05	5.85	0.31	
2017-06	5.98	0.33	
2017-07	6.23	0.37	
2017-08	6.28	0.37	
2017-09	6.37	0.38	
2017-10	6.23	0.34	
2017-11	5.81	0.24	
2017-12	5.57	0.18	
2018-01	5.34	0.13	
2018-02	4.98	0.05	
2018-03	4.89	0.03	
2018-04	4.75	0	
2018-05	4.77	0	
2018-06	3.91	-0.18	
2018-07	3.61	-0.24	
2018-08	3.55	-0.25	
2018-09	3.31	-0.3	
2018-10	3.07	-0.35	
2018-11	3.98	-0.16	
2018-12	3.84	-0.19	
2019-01	3.72	-0.21	
2019-02	4.35	-0.08	
2019-03	5.48	0.16	
2019-04	5.78	0.22	
2019-05	4.88	0.03	
2019-06	5.36	0.13	
2019-07	5.52	0.16	
2019-08	5.09	0.07	
2019-09	5.27	0.11	
2019-10	4.94	0.04	
2019-11	4.81	0.01	
2019-12	4.83	0.01	
2020-01	5.75	0.2	
2020-02	5.36	0.11	
2020-03	5.22	0.08	
2020-04	4.81	-0.01	
2020-05	4.79	-0.02	
2020-06	4.86	-0.01	
2020-07	6.08	0.23	
2020-08	6.02	0.21	
2020-09	6.03	0.2	
2020-10	6	0.19	
2020-11	5.84	0.15	
2020-12	5.68	0.11	
2021-01	5.49	0.06	
2021-02	5.06	-0.03	
2021-03	4.94	-0.06	
2021-04	5.17	-0.02	
2021-05	5.32	0	
2021-06	5.39	0.01	
2021-07	4.97	-0.07	
2021-08	5.13	-0.05	
2021-09	5.79	0.06	
2021-10	5.41	-0.01	
2021-11	5.1	-0.07	
2021-12	5.12	-0.08	
2022-01	4.97	-0.11	
2022-02	4.75	-0.15	
2022-03	4.4	-0.22	
2022-04	4.24	-0.25	
2022-05	3.8	-0.33	
2022-06	4.02	-0.29	
2022-07	3.9	-0.31	
2022-08	3.96	-0.3	
2022-09	4.01	-0.3	
2022-10	3.91	-0.32	
2022-11	3.97	-0.31	
2022-12	4.18	-0.27	
2023-01	4.14	-0.28	
2023-02	4.38	-0.24	
2023-03	4.37	-0.25	
2023-04	4.52	-0.21	
2023-05	4.77	-0.16	
2023-06	4.62	-0.19	
2023-07	4.73	-0.16	
2023-08	5.05	-0.09	
2023-09	4.56	-0.17	
2023-10	4.34	-0.2	
2023-11	4.51	-0.15	
2023-12	4.39	-0.17	
2024-01	4.22	-0.2	
2024-02	4.27	-0.19	
2024-03	4.3	-0.17	
2024-04	4.04	-0.21	
2024-05	4.07	-0.2	
2024-06	3.79	-0.25	
2024-07	3.72	-0.26	
2024-08	3.77	-0.25	
2024-09	4.03	-0.19	
2024-10	5.04	0.02	
2024-11	5.21	0.05	
2024-12	5.15	0.04	
2025-01	4.63	-0.06	
2025-02	4.76	-0.03	
