month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2017-03	4.87	0.52	
2017-04	5.07	0.56	
2017-05	4.62	0.4	
2017-06	4.46	0.34	
2017-07	5.14	0.53	
2017-08	5.48	0.62	
2017-09	6.02	0.76	
2017-10	6.46	0.86	
2017-11	7.68	1.18	
2017-12	7.8	1.17	
2018-01	7.11	0.95	
2018-02	5.87	0.6	
2018-03	6.56	0.76	
2018-04	6.93	0.84	
2018-05	7.12	0.86	
2018-06	7.12	0.84	
2018-07	7.12	0.82	
2018-08	7.12	0.79	
2018-09	7.12	0.77	
2018-10	7.12	0.75	
2018-11	7.12	0.72	
2018-12	5.98	0.43	
2019-01	4.72	0.12	
2019-02	6.11	0.44	
2019-03	6.8	0.59	
2019-04	8.43	0.94	
2019-05	7.27	0.65	
2019-06	8.04	0.8	
2019-07	8.57	0.89	
2019-08	9.61	1.09	
2019-09	16.7	2.52	
2019-10	16.77	2.42	
2019-11	19.98	2.93	
2019-12	23.09	3.37	
2020-01	24.97	3.53	
2020-02	30.61	4.28	
2020-03	28.33	3.67	
2020-04	23.44	2.73	
2020-05	24.99	2.84	
2020-06	26.26	2.88	
2020-07	33.59	3.74	
2020-08	32.5	3.4	
2020-09	29.05	2.8	
2020-10	25.35	2.22	
2020-11	24.84	2.07	
2020-12	23.94	1.88	
2021-01	26.98	2.15	
2021-02	24.81	1.83	
2021-03	23.51	1.61	
2021-04	22.42	1.44	
2021-05	19.83	1.12	
2021-06	21.64	1.26	
2021-07	22.62	1.32	
2021-08	25.83	1.59	
2021-09	24.2	1.37	
2021-10	23.57	1.26	
2021-11	27.64	1.59	
2021-12	31.35	1.86	
2022-01	27.96	1.49	
2022-02	26.18	1.29	
2022-03	23.96	1.06	
2022-04	16.18	0.37	
2022-05	15.65	0.32	
2022-06	16.2	0.35	
2022-07	17.08	0.4	
2022-08	16.4	0.33	
2022-09	13.17	0.06	
2022-10	10.99	-0.12	
2022-11	12.8	0.02	
2022-12	13.06	0.03	
2023-01	13.26	0.04	
2023-02	13.66	0.06	
2023-03	12.53	-0.04	
2023-04	13.98	0.07	
2023-05	12.39	-0.06	
2023-06	11.81	-0.11	
2023-07	11.07	-0.17	
2023-08	10.69	-0.2	
2023-09	10.51	-0.22	
2023-10	10.87	-0.19	
2023-11	11.8	-0.12	
2023-12	10.14	-0.25	
2024-01	8.83	-0.35	
2024-02	8.1	-0.4	
2024-03	9.22	-0.32	
2024-04	8.02	-0.41	
2024-05	7.32	-0.46	
2024-06	6.95	-0.49	
2024-07	6.75	-0.51	
2024-08	6.29	-0.54	
2024-09	6.17	-0.55	
2024-10	8.29	-0.39	
2024-11	10.25	-0.25	
2024-12	8.54	-0.38	
2025-01	7.83	-0.43	
