month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2024-01	11.11	-0.34	
2024-02	11.76	-0.3	
2024-03	12.23	-0.28	
2024-04	12.43	-0.27	
2024-05	12.32	-0.28	
2024-06	11.35	-0.33	
2024-07	11.65	-0.32	
2024-08	11.48	-0.33	
2024-09	11.04	-0.35	
2024-10	12.07	-0.3	
2024-11	12.19	-0.29	
2024-12	12.03	-0.3	
2025-01	11.31	-0.34	
2025-02	11.29	-0.35	
