month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2022-08	60.23	0.74	
2022-09	56.68	0.61	
2022-10	52.13	0.46	
2022-11	51.88	0.44	
2022-12	61.52	0.68	
2023-01	68.81	0.85	
2023-02	72.03	0.9	
2023-03	68.18	0.77	
2023-04	61.95	0.58	
2023-05	59.24	0.49	
2023-06	59.19	0.47	
2023-07	60.61	0.49	
2023-08	59.76	0.45	
2023-09	57.31	0.37	
2023-10	53.55	0.27	
2023-11	55.15	0.29	
2023-12	48.97	0.14	
2024-01	45.98	0.06	
2024-02	47.99	0.09	
2024-03	52.85	0.19	
2024-04	52.52	0.17	
2024-05	54.31	0.2	
2024-06	48.46	0.06	
2024-07	46.56	0.01	
2024-08	45.43	-0.02	
2024-09	44.49	-0.05	
2024-10	54.47	0.16	
2024-11	55.34	0.16	
2024-12	53.45	0.11	
2025-01	48.61	0	
